OID_;Name;Northing;Easting;Elevation;Waypoint;soil_moist;Average_so;F5cm;F10cm;F15cm;Soil_class;O_horizon;Kpa5;Kpa10;Kpa15;Note;Prob;Classified
927;4206;7133675,748080000281334;732120,053349999943748;256,219839999999976;4206;40,000000000000000;30,000000000000000;13,000000000000000;19,000000000000000;22,000000000000000;2,000000000000000;6,000000000000000;134,670485000000014;180,282552000000010;230,337353000000007; ;23;1
928;4207;7133662,840020000003278;732094,881560000008903;254,778179999999992;4207;33,000000000000000;65,000000000000000;10,000000000000000;18,000000000000000;27,000000000000000;5,000000000000000;50,000000000000000;171,811739999999986;189,694566000000009;189,694566000000009; ;88;2
929;4208;7133660,214370000176132;732091,856230000033975;258,223410000000001;4208;100,000000000000000;40,000000000000000;19,000000000000000;37,000000000000000;45,000000000000000;4,000000000000000;40,000000000000000;95,574427999999997;97,863837000000004;118,163261000000006; ;94;2
930;4209;7133658,102559999562800;732086,661869999952614;257,652989999999988;4209;100,000000000000000;40,000000000000000;32,000000000000000;39,000000000000000;42,000000000000000;4,000000000000000;30,000000000000000;61,161752999999997;93,402424999999994;125,827330000000003; ;88;2
931;4210;7133658,916659999638796;732080,711299999966286;253,815120000000007;4210;100,000000000000000;70,000000000000000;27,000000000000000;45,000000000000000;56,000000000000000;4,000000000000000;30,000000000000000;70,475724999999997;82,397609000000003;97,087073000000004; ;73;2
932;4211;7133656,009820000268519;732077,595319999963976;254,088690000000014;4211;100,000000000000000;40,000000000000000;24,000000000000000;33,000000000000000;37,000000000000000;4,000000000000000;23,000000000000000;77,926901999999998;108,408991999999998;141,362603000000007; ;72;2
933;4212;7133651,613210000097752;732074,631359999999404;259,289890000000014;4212;65,000000000000000;60,000000000000000;15,000000000000000;20,000000000000000;25,000000000000000;3,000000000000000;6,000000000000000;118,163261000000006;171,811739999999986;204,000826999999987; ;75;2
934;4213;7133651,453080000355840;732070,720659999991767;257,360920000000021;4213;30,000000000000000;40,000000000000000;10,000000000000000;16,000000000000000;23,000000000000000;2,000000000000000;2,000000000000000;171,811739999999986;212,048099000000008;220,795133999999990; ;60;2
935;4214;7133651,327960000373423;732070,065399999963120;261,993589999999983;4214;16,000000000000000;30,000000000000000;9,000000000000000;11,000000000000000;15,000000000000000;2,000000000000000;5,000000000000000;189,694566000000009;303,494370000000004;332,757176000000015; ;60;2
936;4215;7133854,651820000261068;731957,406869999947958;264,109539999999981;4215;60,000000000000000;30,000000000000000;18,000000000000000;30,000000000000000;53,000000000000000;5,000000000000000;8,000000000000000;100,280434999999997;118,163261000000006;101,967494000000002; ;57;1
937;4216;7133851,974809999577701;731955,420599999953993;263,302590000000009;4216;18,000000000000000;35,000000000000000;11,000000000000000;20,000000000000000;27,000000000000000;3,000000000000000;8,000000000000000;157,180337000000009;171,811739999999986;189,694566000000009; ;4;1
938;4217;7133841,813389999791980;731952,796369999996386;274,943399999999997;4217;15,000000000000000;20,000000000000000;14,000000000000000;19,000000000000000;21,000000000000000;2,000000000000000;3,000000000000000;125,827330000000003;180,282552000000010;240,788354999999996; ;2;1
939;4218;7133847,980240000411868;731947,563919999985956;268,558409999999981;4218;19,000000000000000;20,000000000000000;11,000000000000000;17,000000000000000;20,000000000000000;2,000000000000000;4,000000000000000;157,180337000000009;200,213875999999999;252,284458000000001; ;2;1
940;4219;7133853,841040000319481;731961,948179999948479;265,638489999999990;4219;100,000000000000000;40,000000000000000;24,000000000000000;35,000000000000000;42,000000000000000;5,000000000000000;30,000000000000000;77,926901999999998;102,835123999999993;125,827330000000003; ;50;2
941;4220;7133857,026390000246465;731963,591329999966547;263,474960000000010;4220;100,000000000000000;30,000000000000000;16,000000000000000;21,000000000000000;26,000000000000000;3,000000000000000;20,000000000000000;111,457200999999998;164,147672000000000;196,572575999999998; ;75;2
942;4221;7133862,373230000026524;731965,640379999997094;268,276160000000004;4221;35,000000000000000;20,000000000000000;13,000000000000000;20,000000000000000;24,000000000000000;3,000000000000000;7,000000000000000;134,670485000000014;171,811739999999986;212,048099000000008; ;59;2
943;4222;7133865,102830000221729;731969,695799999986775;270,702400000000011;4222;19,000000000000000;35,000000000000000;23,000000000000000;18,000000000000000;25,000000000000000;3,000000000000000;6,000000000000000;80,842579999999998;189,694566000000009;204,000826999999987; ;52;2
944;4223;7133865,415839999914169;731971,509539999999106;264,557349999999985;4223;32,000000000000000;35,000000000000000;16,000000000000000;22,000000000000000;26,000000000000000;3,000000000000000;10,000000000000000;111,457200999999998;157,180337000000009;196,572575999999998; ;59;2
945;4300;7134103,390069999732077;731788,096159999957308;272,702510000000018;4300;95,000000000000000;45,000000000000000;18,000000000000000;37,000000000000000;42,000000000000000;5,000000000000000;40,000000000000000;100,280434999999997;97,863837000000004;125,827330000000003; ;87;2
946;4301;7134098,326980000361800;731788,037699999986216;275,302959999999985;4301;0,000000000000000;35,000000000000000;40,000000000000000;49,000000000000000;52,000000000000000;4,000000000000000;50,000000000000000;51,102663000000000;76,558318999999997;103,719440000000006;Gick ej att fa ner fuktmtaren ordentligt.;86;2
947;4302;7134095,541059999726713;731788,528859999962151;275,310720000000003;4302;30,000000000000000;25,000000000000000;8,000000000000000;21,000000000000000;27,000000000000000;4,000000000000000;11,000000000000000;212,048099000000008;164,147672000000000;189,694566000000009; ;86;2
948;4303;7134091,033760000020266;731791,131399999954738;276,563130000000001;4303;70,000000000000000;15,000000000000000;23,000000000000000;27,000000000000000;30,000000000000000;3,000000000000000;5,000000000000000;80,842579999999998;130,085145000000011;171,811739999999986; ;79;2
949;4304;7134088,199020000174642;731792,111219999962486;277,608749999999986;4304;48,000000000000000;20,000000000000000;27,000000000000000;27,000000000000000;27,000000000000000;3,000000000000000;9,000000000000000;70,475724999999997;130,085145000000011;189,694566000000009;block;77;2
950;4305;7134083,246050000190735;731793,221810000017285;274,280250000000024;4305;30,000000000000000;15,000000000000000;8,000000000000000;15,000000000000000;17,000000000000000;3,000000000000000;6,000000000000000;212,048099000000008;225,460218999999995;294,887661999999978; ;74;2
951;4306;7134074,807280000299215;731796,088110000011511;281,001160000000027;4306;30,000000000000000;15,000000000000000;13,000000000000000;18,000000000000000;20,000000000000000;2,000000000000000;3,000000000000000;134,670485000000014;189,694566000000009;252,284458000000001; ;39;1
952;4307;7134068,278640000149608;731799,171209999942221;277,700640000000021;4307;20,000000000000000;30,000000000000000;11,000000000000000;15,000000000000000;17,000000000000000;2,000000000000000;6,000000000000000;157,180337000000009;225,460218999999995;294,887661999999978; ;28;1
953;4308;7134060,912729999981821;731798,331970000057481;277,270060000000001;4308;16,000000000000000;20,000000000000000;7,000000000000000;11,000000000000000;14,000000000000000;1,000000000000000;5,000000000000000;240,788354999999996;303,494370000000004;355,749381000000028; ;3;1
954;4309;7134106,028950000181794;731788,429690000019036;278,745409999999993;4309;100,000000000000000;30,000000000000000;13,000000000000000;35,000000000000000;43,000000000000000;5,000000000000000;50,000000000000000;134,670485000000014;102,835123999999993;123,153817000000004; ;86;2
955;4310;7134112,357939999550581;731786,750400000018999;284,015850000000000;4310;18,000000000000000;40,000000000000000;10,000000000000000;16,000000000000000;20,000000000000000;3,000000000000000;5,000000000000000;171,811739999999986;212,048099000000008;252,284458000000001; ;50;1
956;4311;7134113,500210000202060;731786,893099999986589;274,259119999999996;4311;20,000000000000000;20,000000000000000;18,000000000000000;23,000000000000000;28,000000000000000;3,000000000000000;6,000000000000000;100,280434999999997;150,818857000000008;183,307842999999991; ;50;1
957;4312;7134117,610039999708533;731786,818790000048466;277,093140000000005;4312;18,000000000000000;25,000000000000000;13,000000000000000;20,000000000000000;25,000000000000000;2,000000000000000;6,000000000000000;134,670485000000014;171,811739999999986;204,000826999999987; ;7;1
958;4313;7134040,233529999852180;731870,938940000021830;269,943820000000017;4313;100,000000000000000;70,000000000000000;23,000000000000000;33,000000000000000;54,000000000000000;5,000000000000000;70,000000000000000;80,842579999999998;108,408991999999998;100,280434999999997; ;71;2
959;4314;7134044,335629999637604;731871,494070000015199;272,632999999999981;4314;60,000000000000000;40,000000000000000;20,000000000000000;26,000000000000000;29,000000000000000;3,000000000000000;13,000000000000000;91,339022000000000;134,670485000000014;177,361582999999996; ;55;2
960;4315;7134044,298209999687970;731877,137669999967329;271,844769999999983;4315;28,000000000000000;30,000000000000000;14,000000000000000;21,000000000000000;26,000000000000000;2,000000000000000;8,000000000000000;125,827330000000003;164,147672000000000;196,572575999999998; ;3;1
961;4316;7134044,985460000112653;731885,189649999956600;275,885449999999992;4316;18,000000000000000;22,000000000000000;14,000000000000000;24,000000000000000;27,000000000000000;1,000000000000000;5,000000000000000;125,827330000000003;144,987501000000009;189,694566000000009; ;1;1
962;4317;7134036,871770000085235;731868,534450000035577;271,662699999999973;4317;80,000000000000000;60,000000000000000;12,000000000000000;25,000000000000000;38,000000000000000;5,000000000000000;65,000000000000000;144,987501000000009;139,622653000000014;137,928490000000011; ;84;2
963;4318;7134035,032970000058413;731867,217390000005253;270,640580000000000;4318;30,000000000000000;20,000000000000000;26,000000000000000;28,000000000000000;30,000000000000000;4,000000000000000;30,000000000000000;72,768394999999998;125,827330000000003;171,811739999999986;block, gick ej att fa ner fuktmtaren ordentligt.;93;2
964;4319;7134034,985439999960363;731862,905589999980293;274,025779999999997;4319;100,000000000000000;10,000000000000000;15,000000000000000;24,000000000000000;24,000000000000000;4,000000000000000;10,000000000000000;118,163261000000006;144,987501000000009;212,048099000000008;block;85;2
965;4320;7134032,798120000399649;731858,064329999964684;274,029420000000016;4320;32,000000000000000;15,000000000000000;13,000000000000000;18,000000000000000;15,000000000000000;4,000000000000000;6,000000000000000;134,670485000000014;189,694566000000009;332,757176000000015; ;89;2
966;4321;7134028,655770000070333;731852,351019999943674;271,747520000000009;4321;0,000000000000000;15,000000000000000;5,000000000000000;6,000000000000000;8,000000000000000;3,000000000000000;4,000000000000000;332,757176000000015;547,351090999999997;614,411689000000024; ;70;2
967;4322;7134024,831989999860525;731843,093929999973625;271,316599999999994;4322;30,000000000000000;20,000000000000000;5,000000000000000;12,000000000000000;20,000000000000000;2,000000000000000;6,000000000000000;332,757176000000015;279,108697000000006;252,284458000000001; ;52;1
968;4323;7134030,446299999952316;731855,056770000024699;272,483729999999980;4323;30,000000000000000;5,000000000000000;5,000000000000000;5,000000000000000;5,000000000000000;3,000000000000000;3,000000000000000;332,757176000000015;654,648049000000015;976,538920999999959;block;71;2
969;4325;7134020,431800000369549;731836,259779999963939;271,358429999999998;4325;20,000000000000000;30,000000000000000;14,000000000000000;18,000000000000000;28,000000000000000;2,000000000000000;6,000000000000000;125,827330000000003;189,694566000000009;183,307842999999991; ;20;1
970;4400;7133964,325799999758601;731909,966739999945275;270,550920000000019;4400;100,000000000000000;40,000000000000000;23,000000000000000;38,000000000000000;42,000000000000000;5,000000000000000;70,000000000000000;80,842579999999998;95,574427999999997;125,827330000000003; ;68;2
971;4401;7133967,928199999965727;731910,453839999972843;269,498659999999973;4401;19,000000000000000;50,000000000000000;13,000000000000000;19,000000000000000;25,000000000000000;3,000000000000000;7,000000000000000;134,670485000000014;180,282552000000010;204,000826999999987; ;57;1
972;4402;7133971,246039999648929;731913,117560000042431;269,882499999999993;4402;20,000000000000000;50,000000000000000;13,000000000000000;18,000000000000000;21,000000000000000;2,000000000000000;8,000000000000000;134,670485000000014;189,694566000000009;240,788354999999996; ;17;1
